RELATION	LEFTTERM	RIGHTTERM	COUNT
sibling	subbituminous_coal	bituminous_coal	1
synonym	drone_delivery_canada	DDC	1
sibling	FLEX	GWT	1
synonym	transiting_exoplanet_survey_satellite	TESS	1
synonym	cannon_air_force_base	AFB	1
synonym	indefinite_delivery_indefinite_quantity	IDIQ	1
ancestor	natural_phenomenon	volcanic_eruptions	1
synonym	american_samoa	AS	1
synonym	delayed_data_maintenance	DDM	1
synonym	internal_combustion_engine	ICE	1
ancestor	machine_vision	object_detection	1
synonym	metropolitan_area_network	MAN	1
sibling	weather_forecasting	package_delivery	1
synonym	intelligent_controller	IC	1
ancestor	drone_technology	gps_tracking	1
synonym	active_traffic_management	ATM	1
sibling	ground_control_stations	electro_optical	1
sibling	SQL	XQuery	1
synonym	overarching_properties	OP	1
synonym	punjab_national_bank	PNB	1
sibling	barricade_situations	fatal_accidents	1
sibling	CAN	API	1
synonym	line_operational_safety_audits	LOSA	1
synonym	NTSB	national_transportation_safety_board	1
ancestor	flue_gas	bituminous_coal	1
synonym	product_office	gray_eagle	1
sibling	law_enforcement	emergency_management	1
ancestor	uas_operators	private_sector	1
synonym	short_wave_infrared	SWIR	1
synonym	physically_based	HDR	1
ancestor	GPS	satellite_systems	1
ancestor	common_threats	al_qaeda	1
sibling	greater_flexibility	combat_capability	1
synonym	multi_volume_occupancy_grid	MVOG	1
synonym	rapid_technology_transition	RTT	1
sibling	serial_port	udp_connections	1
ancestor	regulatory_actions	mitigation_measures	1
synonym	nation_safe_drivers	NSD	1
synonym	OUTPUT	policy_accept	1
synonym	software_product_compatibility_reports	SPCR	1
synonym	interface_definition_language	IDL	1
synonym	air_sports_federation	CAF	1
synonym	polycyclic_aromatic_hydrocarbon	PAH	1
synonym	infra_red	IR	1
synonym	globally_distributed_development	GDD	1
synonym	navy_sea_systems_command	NAVSEA	1
synonym	mission_planning_section	MPS	1
synonym	3rd_party	homeland_security	1
synonym	optical_image_stabilization	OIS	1
synonym	separate_target_illumination_radar	STIR	1
synonym	high_speed_telemetry_module	HSTM	1
sibling	forest_fires	volcanic_eruptions	1
synonym	defense_contract_audit_agency	DCAA	1
synonym	civil_aviation_administration	CAAC	1
sibling	SQL	ODBC	1
sibling	official_tracks	tiny_whoop	1
synonym	microsystems_technology_office	MTO	1
synonym	geographical_information_systems	GIS	1
synonym	CORBA	common_object_request_broker_architecture	1
ancestor	humanitarian_efforts	disaster_relief	1
synonym	rhode_island	URI	1
sibling	flight_control	safety_critical	1
synonym	full_authority_digital_engine_control	FADEC	1
synonym	technical_experimentation	TE	1
synonym	circle_of_interest	COI	1
ancestor	large_cap	lockheed_martin	1
synonym	fault_tolerant	FT	1
ancestor	mission_sets	electronic_warfare	1
synonym	consumer_product_safety_commission	CPSC	1
synonym	pigment_emulsified_creosote	PEC	1
synonym	hadriaca_patera	HP	1
synonym	new_york_city_drone_user_group	NYCDUG	1
synonym	nautical_mile	NM	1
synonym	non_destructive_inspection	NDI	1
sibling	PCI	SOC	1
sibling	radio_controlled_aircraft	radio_controlled_helicopters	1
sibling	low_power	high_performance	1
synonym	joint_feasibility_study	JFS	1
sibling	solar_cells	hydrogen_based	1
synonym	agricultural_management_practices	AMP	1
synonym	small_scale	large_area	1
synonym	vertical_take_off_landing	VTOL	1
sibling	BLK	GRN	1
synonym	MVP	model_view_presenter	1
sibling	IT	cloud_services	1
synonym	camera_gimbal	S.BUS	1
sibling	ground_forces	air_defense	1
sibling	blighter_surveillance_systems	enterprise_control_systems	1
synonym	unmanned_systems	UMS	1
ancestor	tactical_operations	JTAC	1
synonym	instrument_landing_system	ILS	1
synonym	CAA	civil_aviation_authority	1
sibling	flight_paths	restricted_airspace	1
synonym	unmanned_vehicle_systems_international	AUSVI	1
sibling	expression_filter	rules_manager	1
synonym	building_information_modelling	BIM	1
sibling	LGPL	GPL	1
synonym	central_weather_processor	CWP	1
sibling	data_exploitation	mission_planning	1
synonym	foreign_military_sales	FMS	1
synonym	canadian_aviation_regulatory_committee	CARC	1
synonym	combined_air_operations_center	CAOC	1
ancestor	natural_hazards	severe_weather	1
synonym	serial_clock	SCL	1
ancestor	al_qaeda_linked_groups	al_qaeda	1
synonym	SAR	search_and_rescue	1
synonym	pilot_operating_handbook	POH	1
synonym	air_traffic_control_specialist	ATCS	1
synonym	based_ground_control_station	GCS	1
ancestor	low_altitude_airspace	flying_cars	1
sibling	land_surveying	search_and_rescue	1
synonym	ICAO	international_civil_aviation_organisation	1
synonym	joint_aviation_authorities	JAA	1
synonym	quality_of_experience	QoE	1
synonym	characterization_borehole	CB	1
synonym	unmanned_aerial_systems	BS	1
ancestor	sheet_metal	major_repairs	1
synonym	particle_image_velocimetry	PIV	1
sibling	virtual_reality	laser_scanners	1
sibling	ISTAR	UAV	1
synonym	mediterranean_control_association	MCA	1
synonym	saudi_arabian_national_guard	SANG	1
synonym	operators_certificate	OC	1
sibling	GPS	intel_realsense_collision_avoidance	1
synonym	remote_sensing	IJRS	1
synonym	kilo_bytes	KB	1
synonym	back_arc_basin	BAB	1
synonym	cognitive_work_analysis	CWA	1
synonym	early_operational_capability	EOC	1
synonym	puerto_rico	PR	1
ancestor	industrial_applications	tower_inspection	1
sibling	dedicated_technical	editorial_team	1
synonym	climb_rate	CR	1
synonym	aircraft_monitoring_unit	AMU	1
sibling	CMMS	ERP	1
synonym	graphical_user_interfaces	GUIs	1
synonym	phased_array_weather_radar	PAWR	1
synonym	geoid_slope_validation_survey	GSVS	1
ancestor	educational_efforts	cell_phone	1
synonym	battlefield_air_targeting_micro_air_vehicle	BATMAV	1
synonym	day_of_launch	DOL	1
sibling	fixed_wing	vertical_takeoff	1
synonym	long_range_reconnaissance	LRRS	1
ancestor	body_posture	body_arching	1
sibling	routing_calls	retrieving_messages	1
sibling	multi_mission	payload_flexibility	1
synonym	high_efficiency_urinal	HEU	1
synonym	master_information_block	MIB	1
ancestor	field_emission	chemical_vapor_deposited	1
sibling	virtual_reality	drone_technology	1
synonym	blue_force_tracking	BFT	1
synonym	united_services_automobile_association	USAA	1
sibling	autonomous_flight	beyond_line_of_sight	1
sibling	performance_based_navigation	air_traffic_flow_management	1
ancestor	risk_management	RPAS	1
ancestor	public_safety_departments	large_companies	1
synonym	remote_micro_imager	RMI	1
synonym	aerial_photography	AP	1
ancestor	indian_government	disaster_management	1
synonym	military_occupational_specialty	MOS	1
synonym	particle_measuring_systems	PMS	1
sibling	sense_and_avoid	geo_fencing	1
synonym	information_management_system	SIS	1
ancestor	fishing_gear	ocean_debris	1
sibling	issuing_commands	receiving_responses	1
sibling	law_enforcement	and_energy	1
synonym	perfect_forward_secrecy	PFS	1
synonym	republic_of_korea_navy	ROKN	1
synonym	public_safety	DPS	1
ancestor	investigative_reports	releasable_documents	1
synonym	heidelberg_retinal_tomography	HRT	1
synonym	oriented_bounding_box	OBB	1
synonym	defense_advanced_research_project_agency	DARPA	1
synonym	model_view_viewmodel	MVVM	1
synonym	and_technology_readiness_assessment	ATRA	1
sibling	performance_based_navigation	aeronautical_information_management	1
synonym	storage_area_network	SAN	1
sibling	DJI	epson_moverio	1
ancestor	FAA	partner_organizations	1
synonym	international_frequency_sensor_association	IFSA	1
synonym	world_wide_web_consortium	W3C	1
ancestor	vice_president	public_figures	1
sibling	tv_voting	product_promotions	1
synonym	low_back_pain	LBP	1
synonym	national_climate_assessment	NCA	1
synonym	solar_energetic_particles	SEPs	1
sibling	government_agencies	public_safety_departments	1
ancestor	FAA	regulatory_agencies	1
sibling	numerous_studies	military_aircraft	1
ancestor	commercial_uas_operations	beyond_visual_line_of_sight	1
ancestor	drone_technology	intel_corporation	1
synonym	distributed_point_source_method	DPSM	1
ancestor	public_agencies	local_police_departments	1
synonym	remote_piloted_air_system	RPAS	1
synonym	artificial_intelligence_technology	AIT	1
synonym	multi_objective_particle_swarm_optimizer	MOPSO	1
synonym	RPV	remotely_piloted_vehicle	1
synonym	RTK	real_time_kinematic	1
synonym	non_commissioned_officer	NCO	1
synonym	technical_analysis_applications_center	TAAC	1
synonym	lightning_locating_system	LLS	1
synonym	unmanned_aerial	UAV	1
synonym	aviation_weather	faa_handbooks_series	1
synonym	development_agreement	CRDA	1
synonym	sensor_web_enablement	SWE	1
synonym	universal_mission_simulator	UMS	1
synonym	unmanned_combat_aerial_vehicles	UCAVS	1
synonym	singapore_management_university	SMU	1
synonym	UAVs	RPAS	1
synonym	extreme_value_theory	EVT	1
synonym	modern_air_combat_environment	MACE	1
sibling	GPS	glonass_satellite	1
synonym	software_development_kits	SDKs	1
synonym	simple_queue_service	SQS	1
sibling	stack_traces	default_attributes	1
sibling	scaled_agile	agile_project	1
sibling	rapid_reaction	pre_planned	1
synonym	switch_integration_device	SID	1
synonym	english_free_english_free_english_free	GPL	1
sibling	simon_brown	eoin_woods	1
synonym	aeronautical_information_services	AIS	1
synonym	reno_air_racing_association	RARA	1
synonym	command_line_interface	CLI	1
ancestor	safety_oversight	gao_identified	1
synonym	time_of_arrival	TOA	1
synonym	division_of_forestry	DOF	1
synonym	UAV	unmanned_autonomous_vehicles	1
sibling	hand_eye_coordination	STEM	1
sibling	real_estate	motion_picture	1
ancestor	drone_technology	thermal_imaging	1
synonym	uas_air_traffic_management	UTM	1
ancestor	vertical_infrastructure	transmission_lines	1
synonym	offshore_precipitation_capability	OPC	1
sibling	news_feeds	extended_presence	1
synonym	automated_export_system	AES	1
synonym	transportation_worker_identification_credentials	TWIC*	1
synonym	low_wind_speed_turbine	LWST	1
synonym	oracle_real_application_clusters	oracle_rac	1
synonym	unique_device_identification	UDI	1
synonym	dallas_fort_worth_international_airport	DFW	1
synonym	modem_hardware_abstraction_layer	MHAL	1
synonym	federal_aviation_administration	FAR	1
synonym	steady_state	high_speed	1
synonym	aviation_medical_examiners	AMEs	1
synonym	HOME	US	1
synonym	task_process_library	TPL	1
synonym	county_warning_area	CWA	1
synonym	nasa_faa_research_transition	RTT	1
synonym	qatar_emiri_air_force	QEAF	1
sibling	power_supplies	solid_state	1
sibling	WARNING	soa_infra	1
ancestor	mission_scenarios	search_and_rescue	1
sibling	LIDAR	thermal_imaging_cameras	1
synonym	counter_clockwise	CCW	1
sibling	air_traffic_control	emergency_services	1
sibling	unit_testing	regression_testing	1
synonym	north_american	NOAM	1
synonym	common_management_information_protocol	CMIP	1
synonym	contract_line_item	CLIN	1
ancestor	swarming_behaviors	adaptive_formation_flying	1
ancestor	internet_protocols	URI	1
synonym	US	CONUS	1
ancestor	interested_parties	lead_applicants	1
synonym	relational_overlap	RO	1
sibling	auto_subscribe	filtered_notifications	1
sibling	CI	LI	1
synonym	axis_aligned_bounding_box	AABB	1
sibling	CAVs	TaaS	1
ancestor	small_uavs	airborne_platforms	1
synonym	bulk_current_injection	BCI	1
synonym	rear_area_security	RAS	1
synonym	electronic_health_record	EHR	1
ancestor	densely_populated_areas	sporting_events	1
synonym	mobile_datacom_corporation	MDC	1
sibling	ITAR	EAR	1
synonym	vehicle_systems_program	VSP	1
synonym	source_capture	SCB	1
synonym	mean_opinion_score	MOS	1
ancestor	powerful_brands	cessna_aircraft_company	1
synonym	flat_field_correction	FFC	1
synonym	aviator_decision_making	ADM	1
synonym	urban_land_institute	ULI	1
sibling	applied_research	early_stage	1
sibling	secure_boot	ARM	1
synonym	almost_ready_to_fly	ARF	1
ancestor	fine_grained_mafic	chilled_margins	1
sibling	RGB	visible_light	1
synonym	research_laboratory	AFRL	1
sibling	layered_mafic_intrusion	platinum_group_element	1
synonym	microscopic_imager	MI	1
synonym	DARPA	defense_advanced_research_projects_agency	1
sibling	xiaomi_mi_drone_1080p	xiaomi_mi_drone_4k	1
synonym	PWM	white_wire	1
synonym	exercise_treadmill_testing	ETT	1
synonym	advanced_message_queuing_protocol	AMQP	1
sibling	search_and_rescue	military_training	1
ancestor	video_analytics	number_plate_recognition	1
synonym	acceptance_test_driven_development	ATDD	1
synonym	fixed_satellite_service	FSS	1
ancestor	small_unmanned_aircraft	newly_purchased	1
synonym	time_domain_reflectometry	TDR	1
ancestor	intelligent_return	intelligent_flight_mode	1
sibling	national_disaster	civil_defense	1
sibling	OSHA	ADA	1
synonym	advanced_mission_management_system	AMMS	1
synonym	new_caledonia	NC	1
synonym	department_of_energy	US	1
sibling	package_delivery	emergency_management	1
ancestor	autonomous_functions	return_home	1
sibling	thermal_imaging	facial_recognition_software	1
sibling	ground_based	aerial_systems	1
ancestor	natural_hazards	forest_fires	1
sibling	utility_coordination	construction_phase	1
synonym	DRL	drone_racing_league	1
sibling	blm_afs	DOF	1
ancestor	airspace_management	geo_fencing	1
synonym	national_security_bureau	NSB	1
ancestor	defense_contractors	northrop_grumman	1
sibling	radio_communications	airspace_classification	1
synonym	municipal_waste_cornbustor	MWC	1
synonym	radio_resource_control	RRC	1
synonym	gift_card	$4,600	1
synonym	code_project_open_license	CPOL	1
ancestor	al_qaeda	extremist_groups	1
sibling	precision_agriculture	aerial_imagery	1
ancestor	general_aviation_aircraft	crop_dusters	1
synonym	counterterrorism_center	NCTC	1
synonym	line_lightning_protection_device	LLPD	1
synonym	virtual_data_centers	VDC	1
synonym	critical_speed	CS	1
synonym	text_element_identifiers	TEIs	1
ancestor	web_frameworks	ASP.net	1
synonym	message_queuing_telemetry_transport	MQTT	1
synonym	unique_identification_number	UID	1
synonym	rashtriya_krishi_vikas_yojana	RKVY	1
synonym	traffic_management_coordinators	TMCs	1
synonym	remote_automated_weather_station	RAWS	1
synonym	deployable_flight_incident_recorder_set	DFIRS	1
sibling	tall_buildings	antenna_towers	1
sibling	DAS	ESM	1
synonym	IVR	interactive_voice_response	1
synonym	launch_services_program	LSP	1
synonym	accounting_interaction_center	AIC	1
ancestor	resource_intensive	scientific_computing	1
synonym	DR	data_recovery	1
sibling	parrot_ar	DJI	1
synonym	functional_assessment_services	FAS	1
synonym	south_florida_water_management_district	SFWMD	1
synonym	international_security_expo	ISE	1
synonym	volume_shadow_services	VSS	1
synonym	digital_toolkit	PDF	1
synonym	end_users	$Million	1
sibling	NASA	ONERA	1
synonym	performance_data_source	PDS	1
ancestor	advanced_technology	laser_scanners	1
synonym	major_combat_operations	MCO	1
synonym	roman_magmatic_province	RMP	1
synonym	bay_area	CA	1
synonym	south_african_civil_aviation_authority	SACAA	1
synonym	OSS	open_source_software	1
sibling	wind_speeds	water_levels	1
sibling	HTML	JSON	1
sibling	mavic_pro	phantom_series	1
synonym	risk_assessment	SORA	1
synonym	flight_operational_quality_assurance	FOQA	1
sibling	web_browsers	smart_devices	1
sibling	acm_digital_library	google_scholar	1
synonym	micro_control_unit	MCU	1
synonym	science_degree	AAS	1
sibling	restricted_airspace	adverse_weather	1
sibling	cross_site_scripting	sql_injection	1
ancestor	power_sources	piston_engines	1
ancestor	UAV	gainesville_based	1
synonym	synthetic_imaging_maneuver_optimization	SIMO	1
ancestor	flue_gas	subbituminous_coal	1
synonym	deployment_readiness_review	DRR	1
synonym	post_mortem_analysis	PMA	1
synonym	capillary_blood_gas	CBG	1
synonym	SA	SCOPE	1
sibling	hyperspectral_imagery	high_definition	1
synonym	EMTP	electromagnetic_transients_program	1
synonym	autonomous_collision_avoidance_system	ACAS	1
sibling	position_hold	altitude_hold	1
ancestor	resource_intensive	multimedia_editing	1
synonym	UAS	unmanned_air_systems	1
synonym	robotic_technology_incorporated	RTI	1
synonym	4,500_meters	15,000_feet	1
sibling	traffic_hotspots	accident_prone	1
synonym	don_leroi	AIS	1
synonym	reinforcement_learning	RL	1
ancestor	thermal_imaging	FLIR	1
ancestor	major_credit_cards	GSA	1
synonym	public_switched_telephone_network	PSTN	1
synonym	high_performance_embedded_computing	HPEC	1
synonym	north_cascades_smokejumper_base	NCSB	1
ancestor	camera_drone	flight_safety	1
sibling	attitude_determination	multi_sensor_fusion	1
synonym	building_information_management	BIM	1
synonym	high_altitude_airships	HAA	1
sibling	law_enforcement	search_and_rescue	1
sibling	water_depth	vegetation_cover	1
synonym	unmanned_surface_vessels	USV	1
ancestor	geo_referencing	telemetry_data	1
synonym	annealed_particle_filter	APF	1
synonym	southern_california	USC	1
synonym	multi_aircraft_control_system	MACS	1
synonym	visual_soil_assessment	VSA	1
sibling	mobile_phones	electric_cars	1
synonym	multicast_listener_discovery	MLD	1
sibling	flight_delays	en_route	1
synonym	port_management_information_system	PMIS	1
synonym	northrop_grumman	NOC	1
synonym	terminal_high_altitude_area_defense	THAAD	1
ancestor	flight_controllers	PX4	1
sibling	emergency_management	human_transportation	1
synonym	asia_pacific_network	APN	1
ancestor	file_types	HTML	1
sibling	single_user	multi_user	1
synonym	american_foulbrood	AFB	1
ancestor	computational_intelligence	fuzzy_logic	1
synonym	pulsed_electric_fields	PEF	1
synonym	relational_database_service	RDS	1
sibling	mobile_internet	cloud_based_hosting	1
synonym	near_rectilinear_halo_orbit	NRHO	1
synonym	uninterruptible_power_supply	UPS	1
synonym	pro_aerial_league	PAL	1
synonym	engineering_model	EM	1
synonym	resource_interchange_file_format	RIFF	1
synonym	joint_aviation_authority	JAA	1
synonym	direct_memory_access	DMA	1
synonym	MHz	UAT	1
synonym	national_aviation_safety_strategic_plan	NASSP	1
ancestor	significant_benefits	package_delivery	1
sibling	response_codes	URLs	1
ancestor	microsoft_products	visual_studio	1
sibling	setting_headers	status_code	1
sibling	asset_inspection	data_management	1
synonym	advanced_encryption_standard	AES	1
synonym	call_for_release	CFR	1
synonym	infrared_relative_localization_project	IRLP	1
synonym	integrated_circuit	IC	1
synonym	application_programming_interfaces	APIs	1
synonym	amazon_simple_storage_service	amazon_s3	1
synonym	frequently_asked_questions	FAQ	1
sibling	competing_consumers	publish_subscribe_channel	1
synonym	cape_verde	CV	1
synonym	exchange_traded_commodities	ETCs	1
synonym	small_tactical_unmanned_aircraft_systems	STUAS	1
sibling	project_management	software_development	1
sibling	PCB	INA169	1
sibling	LCD	magnesium_alloy	1
synonym	international_standard_organization	ISO	1
synonym	enterprise_service_management	ESM	1
synonym	accelerated_delivery_platform	ADP	1
synonym	sized_particles	particle_swarms	1
synonym	non_intrusive_pilot_identification_program	NIPIP	1
synonym	machine_catalogs	MC	1
synonym	remote_manipulator_system	RMS	1
ancestor	valuable_insights	georeferenced_orthomosaics	1
ancestor	user_processes	kernel_subsystems	1
sibling	auto_takeoff	auto_return_home	1
ancestor	safety_program	AMA	1
ancestor	inspect_pipelines	gas_facilities	1
synonym	san_marino	SM	1
synonym	hypermedia_information_system	HIS	1
synonym	SIM	site_information_modeling	1
synonym	panoramic_cockpit_display	PCD	1
synonym	spread_spectrum_radio	SSR	1
synonym	solar_power	bbc_news	1
sibling	software_engineering	computer_science	1
synonym	flight_data_center	FDC	1
synonym	downward_facing_cameras	M210	1
sibling	signal_integrity	EMI	1
ancestor	unauthorised_drone_activity	airspace_incursions	1
synonym	SARPs	standards_and_recommended_practices	1
sibling	police_departments	public_universities	1
ancestor	smartphone_apps	electronic_media	1
synonym	almost_ready_to_fly	ARTF	1
synonym	auxiliary_power_units	APUs	1
ancestor	flow_control	circulation_control	1
synonym	application_programmatic_interfaces	APIs	1
synonym	faa_certified_flight_instructors	CFI	1
sibling	super_smooth_video	video_game_controller	1
synonym	advanced_aircraft_analysis	AAA	1
synonym	open_societies_foundation	OSF	1
synonym	solid_rocket_motors	SRM	1
synonym	lightning_induced_volcanic_spherules	LIVS	1
synonym	mission_management_system	MMS	1
synonym	korea_meteorological_administration	KMA	1
synonym	long_term_support	LTS	1
ancestor	higher_education	research_organizations	1
synonym	long_endurance	HALE	1
synonym	vehicle_and_dismount_exploitation_radar	VADER	1
ancestor	REF	partnered_organizations	1
synonym	international_revenue_share_fraud	IRSF	1
synonym	architecture_description_languages	ADLs	1
synonym	adiabatic_demagnetization_refrigerator	ADR	1
ancestor	free_shipping	international_orders	1
synonym	arrival_time_difference	ATD	1
ancestor	higher_priced	dji_spark	1
synonym	main_controller	MC	1
synonym	BPEL	business_process_execution_language	1
synonym	equatorial_electric_field	EEF	1
synonym	small_diameter_bombs	SDBs	1
synonym	command_augmentation_system	CAS	1
synonym	guided_bomb_unit	GBU	1
synonym	hazardous_weather_testbed	HWT	1
synonym	allocation_unit	AU	1
ancestor	modern_warfare	electronic_warfare	1
synonym	direct_linear_transformation	DLT	1
synonym	single_integrated_operational_plan	SIOP	1
synonym	attempted_leader	AL	1
synonym	information_system	IS	1
ancestor	network_infrastructure	dns_servers	1
synonym	IP	initial_production	1
synonym	drone_racing_association_malaysia	DRAM	1
synonym	air_safety_support_international	ASSI	1
sibling	marine_resources	search_and_rescue	1
synonym	automation_modernization	ERAM	1
synonym	loss_of_control	LOC	1
ancestor	aeronautical_information_management	air_transport	1
synonym	citrix_diagnostic_facility	CDF	1
synonym	satellite_digital_audio_radio_service	SDARS	1
synonym	adaptive_security_appliances	ASA	1
sibling	dual_battery	IP43	1
synonym	hawk_ground_control_station	GCS	1
synonym	subject_matter_experts	SME	1
synonym	global_navigation_satellite_system	GLONASS	1
synonym	private_communication_services	PCS	1
synonym	short_message	SMS	1
synonym	lightsquared_ancillary_terrestrial_component	ATCt	1
synonym	new_york_university	NYU	1
synonym	joint_robotics_program_master_plan	JRPMP	1
sibling	application_programming_interfaces	software_developer	1
synonym	laser_lightning_rod	LLR	1
synonym	OTA	over_the_air	1
synonym	virtual_interface	VI	1
synonym	peace_research_institute_oslo	PRIO	1
ancestor	industry_analysts	carl_sapers	1
synonym	automated_radar_terminal_system	ARTS	1
ancestor	robotics_researchers	stephen_hawking	1
synonym	unmanned_areal_systems	UAS	1
ancestor	intelligent_flight	intelligent_flight_mode	1
synonym	process_control_block	PCB	1
ancestor	small_uas	model_aircraft	1
sibling	mobile_phones	consumer_electronics	1
synonym	drone_advisory_committee	DAC	1
synonym	extended_kalman_filters	EKFs	1
ancestor	heterogeneous_platforms	FPGAs	1
synonym	internet_of_thing	IoT	1
synonym	central_indian_tectonic_zone	CITZ	1
sibling	private_property	civil_liability	1
synonym	new_car_assessment_program	NCAP	1
synonym	pulse_trilateration_automatic_vehicle_monitoring	AVM	1
sibling	avoid_obstacles	easily_track	1
sibling	visualization_software	video_wall	1
ancestor	formal_verification	model_checking	1
sibling	aerial_photography	aerial_cinematography	1
synonym	enemy_air_defenses	SEAD	1
synonym	service_oriented_architectures	SOA	1
sibling	unmanned_aircraft	autonomous_control	1
synonym	parimal_kopardekar	PK	1
synonym	air_traffic_control_specialists	ATCSs	1
synonym	heidke_skill_score	HSS	1
sibling	ISO	IEEE	1
synonym	able_bodied	AB	1
ancestor	drone_operators	minneapolis_based	1
synonym	frequency_hopping_spread_spectrum	FHSS	1
synonym	AOC	manned_aviation	1
synonym	passive_lumbar_extension	PLE	1
synonym	advanced_weather_interactive_processing_system	AWIPS	1
synonym	new_equipment_training	NET	1
sibling	radio_communications	emergency_procedures	1
synonym	robotics_lab	CSAIL	1
synonym	visual_line_of_sight	BVLoS	1
synonym	vsphere_standard_switch	VSS	1
synonym	aviation_authority	CAA	1
synonym	mafic_dikes	ne_brazil	1
synonym	technology_competency_center	TCC	1
sibling	oil_spills	search_and_rescue	1
synonym	US	VI	1
ancestor	state_laws	reckless_endangerment	1
synonym	PMs	private_messages	1
synonym	automated_export_system_trade_interface_requirements	AESTIR	1
synonym	arizona_department_of_transportation	ADOT	1
synonym	geostationary_operational_environmental_satellite	GOES	1
synonym	object_model	COM	1
synonym	managed_extensibility_framework	MEF	1
synonym	zed_attack_proxy	ZAP	1
sibling	infrared_sensors	phased_array_radar	1
synonym	graphics_processing_units	GPU	1
synonym	national_research_council	istc_cnr	1
synonym	national_airspace_system_status_information	NASSI	1
ancestor	sensing_technologies	smart_materials	1
ancestor	SDK	valve_developer_tools	1
ancestor	SEO	technical_marketing	1
synonym	regolith_volatiles_characterization	RVC	1
synonym	airliner_cabin_environmental_research	ACER	1
synonym	good_clinical_practices	GCP	1
ancestor	long_term	replacement_propellers	1
sibling	alkali_bees	bumble_bees	1
synonym	markup_language	XML	1
ancestor	weather_monitoring	air_speed	1
synonym	multi_function_active_sensor	MFAS	1
synonym	eu_aviation_safety_agency	EASA	1
synonym	dubai_silicon_oasis_authority	DSOA	1
sibling	restful_api	soap_web_services	1
synonym	technology_capability_level	TCL	1
synonym	bayesian_belief_network	BBN	1
synonym	unmanned_aerospace_studies	UAS	1
synonym	nearest_neighbors	NN	1
synonym	puget_sound	WA	1
synonym	attitude_sensor_package	ASP	1
synonym	common_access_card	CAC	1
sibling	mission_planning	fully_autonomous	1
synonym	external_usenet	NNTP	1
synonym	mobile_service_robot	MSR	1
synonym	general_public_license	GPL	1
synonym	wetland_rapid_assessment_procedure	WRAP	1
ancestor	multiple_missions	aerial_reconnaissance	1
synonym	federal_motor_carrier_safety_administration	FMCSA	1
ancestor	poor_weather_conditions	reduced_visibility	1
sibling	ETT	RNA	1
sibling	multimedia_editing	scientific_computing	1
synonym	togaf_framework	the_open_group_architecture_framework	1
synonym	MAV	micro_aerial_vehicles	1
synonym	outlook_web_access	OWA	1
synonym	uniform_mitigation_assessment_method	UMAM	1
synonym	UNITE	uav_national_industry_team	1
synonym	vortex_lattice_model	VLM	1
synonym	central_volcanic_zone	CVZ	1
sibling	GSM	CDMA	1
synonym	other_government_agencies	OGA	1
ancestor	CRM	enterprise_solutions	1
ancestor	application_logic	month_end	1
synonym	oblique_active_tilting	OAT	1
synonym	FACE	future_airborne_capability_environment	1
synonym	ozone_depleting_substances	ODS	1
synonym	unmanned_airborne_vehicles	UAV	1
ancestor	user_groups	AIA	1
synonym	carbon_fiber_reinforced_plastic	CFRP	1
sibling	cyber_security	UAV	1
ancestor	industrial_applications	inspecting_power_lines	1
synonym	linear_individual_pitch_control	LIPC	1
synonym	rapid_prototyping_event	RPE	1
synonym	intelligence_systems_support_office	ISSO	1
sibling	odbc_drivers	teradata_odbc	1
synonym	user_workflow_requirements	business_processes	1
sibling	beyond_visual_line_of_sight	autonomous_flight	1
synonym	south_american	SOAM	1
synonym	internationalized_resource_identifiers	IRIs	1
synonym	low_altitude_airspace_notification_capability	LAANC	1
synonym	physical_downlink_shared_channel	PDSCH	1
synonym	iot_device	mqtt_client	1
synonym	dual_processing_theories	DPT	1
synonym	network_centric_operations	NCO	1
sibling	DSL	VPN	1
sibling	financial_modeling	scientific_computing	1
sibling	threat_detection	situational_awareness	1
sibling	ECC	CRM	1
ancestor	humpback_whales	marine_animals	1
synonym	composite_affordability_initiative	CAI	1
sibling	wind_speeds	visibility_conditions	1
synonym	national_board_professional_teacher_standards	NBPTS	1
synonym	flight_sim	HDMI	1
synonym	high_resolution_rapid_refresh	HRRR	1
sibling	infrastructure_inspection	geo_spatial_mapping	1
synonym	north_atlantic_craton	NAC	1
ancestor	auxiliary_systems	control_systems	1
synonym	defense_sciences_engineering_division	DSED	1
synonym	forced_knee_extension	FKE	1
synonym	eastern_alkaline_province	EAP	1
synonym	individual_instability_exponents	IIEs	1
synonym	federal_airworthiness_regulations	FAR	1
sibling	transferring_data	receiving_responses	1
ancestor	latest_technologies	FLEX	1
synonym	foreign_nationals	FNs	1
synonym	receiver_signal_strength_indicator	RSSI	1
synonym	hamilton_pilot_training_system	HPTS	1
synonym	rogue_state_media	RSM	1
synonym	accounting_office	GAO	1
synonym	coastal_zone_management	CZMA	1
synonym	system_development_life_cycle	SDLC	1
synonym	field_service_representative	FSR	1
synonym	step_s406	step_s410	1
synonym	least_significant_byte	LSB	1
synonym	north_west_frontier_province	NWFP	1
synonym	ESC	electronic_speed_controller	1
sibling	agricultural_surveys	package_deliveries	1
sibling	AWS	NGC	1
synonym	common_configuration_enumeration	CCE	1
synonym	MVC	model_view_controller	1
synonym	threat_detection_system	TDS	1
ancestor	programming_languages	BPEL	1
sibling	internal_combustion_engines	fuel_cells	1
synonym	electronic_speckle_pattern_interferometry	ESPI	1
